lcoh_eur_kg,lcoh_eur_mwh,cf_elec,capex_ann,opex_ann,stack_ann,elec_ann
4.8010909554460195,160.02036154501582,0.37755421765409003,45.39578346897629,15.253670505603647,6.287381176613097,93.08352639382277
5.286473364348176,176.1981572337247,0.32520569485087203,59.52272383819819,22.66655043375262,9.377551078127071,84.63133188364681
5.616591102506813,187.20098144655208,0.34361933021933655,57.5574212176184,29.57417079725536,5.992683497262104,94.07670593441622
4.614431347583256,153.79899681494993,0.3557728061821343,53.23829734662272,15.353851884211855,6.663356878148797,78.54349070596655
4.3818272217058984,146.04630129945758,0.3659537170965314,45.43009251448602,16.679525810870008,5.80742258624649,78.12926038785507
4.411686293976789,147.04150417824638,0.3761041747141919,52.66748599259482,16.87361447384847,7.215498825429234,70.28490488637387
5.811189339830897,193.6869406965638,0.3206964427999743,81.5011858239874,16.511676589066457,9.496803816693573,86.17727446681636
5.237959322160196,174.58118420759934,0.32550647013823086,56.84918982842725,11.747386768644114,8.495333781997902,97.48927382853006
5.068848887631638,168.9447334247625,0.34532421925560974,64.41231974192294,14.61234510334502,4.714032541286998,85.20603603820753
4.647335460492883,154.89569089822777,0.3809177449375736,55.489211283166384,21.296066970271003,6.922349632022612,71.18806301276777
4.539041924913006,151.28626735735048,0.3742664441504759,47.94277912343277,17.36076878837815,3.5015815623868813,82.48113788315268
4.435245620013335,147.82673651504444,0.38830694504354957,54.43798312958168,22.068609680018746,9.222622103532206,62.09752160191183
4.9483590251376866,164.9288063078391,0.3363591124459355,64.4427991777848,14.182324939673672,6.7828459178189355,79.52083627256168
4.870761866222636,162.34249300120044,0.3405501767477166,56.866304265628024,18.595584565592855,6.923858801934863,79.9567453680447
5.191748419397815,173.04097481852915,0.37971538318106063,58.22713705805699,23.95077028015117,8.848454596394307,82.01461288392669
4.093849570961531,136.44800620014783,0.36063611055413736,48.981494119730236,16.13091257569492,4.1026512264215365,67.23294827830112
4.369384317975875,145.63157931813592,0.30605191055734715,50.312589040439406,21.781874416827815,4.336376643924462,69.20073921694423
4.103133799446001,136.7574495355352,0.37245160520145604,41.83696525958352,17.636723455771932,5.290957625278532,71.9928031949012
4.326555451714746,144.2040932056525,0.35596725308221444,47.60902079013719,22.17158086157431,7.098681511058822,67.32481004288218
5.5836697215107405,186.10371181795298,0.3358566829532184,58.809503588839995,20.73019282209978,9.011127819413248,97.55288758759997
4.56542384883071,152.16557688152756,0.35972078417515474,47.48349960370415,19.911892869586218,7.079312935740444,77.69087147249672
3.9655154772412127,132.1706308564496,0.32517145056229574,45.99247733710627,17.264009372338975,6.723850925706556,62.1902932212978
5.503941367837907,183.44636579003742,0.38823510911030945,68.85642446272917,27.974915376106292,7.059051452492422,79.55597449870953
5.082487088332118,169.3992946541095,0.3602270807608965,59.74381129380094,15.340626962727322,4.343212723414763,89.97164367416649
4.732378567613888,157.73017765857088,0.39628873794576597,55.6589900036518,13.38449989187586,4.340353488992094,84.34633427405115
4.14669767217921,138.20943341373305,0.37664727971649303,52.21906131042064,11.284563131942939,7.340325111997073,67.3654838593724
5.304456946425022,176.79755002434598,0.3719397841526941,65.8017512895087,27.780317268301967,9.435054127164042,73.78042733937129
4.7624633250810025,158.73290262494982,0.36184193402396486,55.353588806225204,16.867616670096684,4.93184583518767,81.57985131344026
5.012562247327973,167.06869970344133,0.3753280634428452,57.95007234933987,15.603544697524313,8.19448072566006,85.32060193091708
5.098766257612268,169.94187936621688,0.3629091330800229,56.85320075233149,16.466121404446593,6.805960256587098,89.81659695285171
4.896437057701984,163.19824713320713,0.35391229479634745,53.50625450479009,23.87845267855629,5.746654981158421,80.06688496870234
5.606683360166357,186.87075639434465,0.34507522394997153,67.47697887148676,26.618956886094324,6.839207298484014,85.93561333827955
4.321419928339123,144.03292621154296,0.3696498114559764,46.346704425133204,17.74602493979016,7.24667030360766,72.69352654301193
4.022410077561867,134.06692788513703,0.3465455230136826,48.905143620162036,20.357270579795628,7.825161636116599,56.979352049062754
4.744940502656283,158.1488669535339,0.3672297505930229,56.65622145754224,18.304384011599733,5.268613398581443,77.91964808581052
4.416661094824558,147.20731429050252,0.402640686631959,52.614060670632824,15.234954472360563,6.006746182150211,73.35155296535893
5.014628096807187,167.13755446658354,0.3819890333131649,46.24919406525867,20.660036580424254,6.477312111850307,93.75101170905029
5.123020223036703,170.75026403381332,0.3923538863353825,60.97864290563361,14.465593383112639,8.94914233175023,86.35688541331685
4.698016860335446,156.5849019549804,0.3515268065625521,53.570268207427844,17.24338698394287,5.676609494805793,80.09463726880391
4.211644389646123,140.37410750690526,0.360687719973214,52.54966990107913,14.754784142121455,4.215916910212311,68.85373655349235
4.007801172798768,133.58001308938293,0.3395639354867176,42.76753911360571,16.37387639075339,4.021414557006803,70.417183028017
5.281067693327413,176.0179862186027,0.3301915465333223,53.36257124298888,19.486033420769427,4.585279052268905,98.58410250257548
4.239245972300581,141.29406825677836,0.39122837251980463,50.51601515662439,17.00158452626257,3.939422501357062,69.83704607253436
