pem_capex,pem_opex_pct,pem_eff,stack_lifetime,stack_replace_pct,solar_capex,wind_capex,solar_cf,wind_cf,wacc,lifetime,lcoh_eur_mwh,lcoh_eur_kg
1295.7056215126095,1.9802319791103784,65.52014493008515,88863.73102193876,32.24906052648512,651.4587075494801,1586.8529044467073,0.1739739377651589,0.33923417973481007,0.08410997557108875,24.521645373716677,146.13889471984524,4.870809361012442
1385.3328610392728,2.4213428218350312,66.50524862266622,68980.8171112235,20.691850867295763,784.941991816602,1418.0946532076573,0.15385902068784932,0.3486147986092446,0.0802931666289677,21.780712906989983,159.06407021120913,5.3016054601396
1219.5892899708344,4.326759243221543,61.346330051905994,81693.69517560091,32.71137217739625,844.6716962557628,1643.20218345511,0.14294753287657364,0.2959200019610694,0.08229948120410764,24.948617210789088,194.47675436762182,6.481910223072835
1142.1621510340324,2.2359457941179497,64.33942475301521,82226.6034041844,27.89090386392815,1148.6581222243244,1487.250565372466,0.14746540779186962,0.33040303937316395,0.08108213348158923,23.393889446357647,180.0350838140519,6.00056934352235
1259.6943206822975,3.401766447126059,66.2407555802897,74029.14434539177,26.16606542122323,997.6376917236619,1612.3766227935228,0.17246388708734714,0.3198971929507411,0.08503325657191028,20.731044452226456,182.88017436467405,6.095396211574585
1051.8346901450016,3.794296695652857,65.78906923487747,66300.56038715788,20.998758202431006,777.87256451545,1627.9710787471072,0.1564035276577361,0.3221307200572191,0.07946207979212688,27.90321740441025,149.80480427779753,4.992994126578991
1388.3023493707863,2.6804893389208777,67.86228234585884,80716.82520876704,27.008231312420634,1101.2091794641096,1635.0918801969872,0.14653775086503207,0.2932258476830766,0.06739015458597675,25.95461129389787,170.35799178582582,5.678031866221574
1290.537148872012,3.6127530940639407,67.17431858650953,80275.43763851478,24.4025476303367,748.9654636072299,1642.0297912348633,0.16376664826674614,0.33482543409446686,0.06679742743842126,22.42029859666501,147.2064796851003,4.906391967904393
1349.206882913819,2.44443088148813,69.31987898218568,83353.36092421037,21.873266430301722,751.9211145699275,1511.1345479114088,0.16447608371032832,0.3286124152105074,0.06491404361669,24.355978991415874,131.27274936434537,4.375320736313631
1190.0218111362042,2.722676957694631,69.04809249837399,73051.55135382869,33.29105391010138,812.4485715361839,1610.1229115756842,0.15154775260543352,0.3544283915577661,0.09465756314228434,23.732710518792523,164.27769165789724,5.4753754629577145
1512.7159026092086,2.7794786681074792,64.50138496735948,71988.10616424136,25.77729786700262,941.0539347520062,1805.6613203256882,0.14420361926972014,0.32698090757861,0.09409973001196749,26.969247607919293,211.5991034389009,7.052598117618567
1433.3011444063618,4.842028274522195,61.21723179339235,95796.75262262003,19.465311641613855,695.34373123068,1266.0931513081093,0.1609275352317963,0.33374556394740423,0.07762798566138977,26.105761750116777,166.1664383288765,5.538327389501454
1359.9577313037933,2.5613691864258525,69.04504588567364,69536.81268703857,23.691068578605524,920.1041814320035,1703.676490244578,0.16092681221767507,0.30590835138495315,0.08379037815704038,22.34367544581149,176.69168810224176,5.889133964447717
1127.8448481849973,2.3236134951093996,65.25796087707229,99312.1546809419,21.73618735159678,544.3105129970651,1328.3674726715203,0.15640338935590659,0.28865914202478876,0.0665085719619965,20.575629352447844,128.571523492449,4.285288878003325
1227.6392353765355,4.278778856639569,65.39974217682756,85032.74972888929,35.22683931371707,724.2513514817018,1534.2372034049288,0.18973245237260497,0.36073922625734284,0.08468950410660547,26.998770047664944,148.72372502876277,4.956961755208663
1034.3689038711816,2.4220282764410492,63.64762430201794,82779.59903626547,22.79522243449255,1111.8715989131451,1357.7815832600172,0.15123312389011231,0.32718965020151386,0.07910413260799815,28.172648642533403,159.66810026245335,5.3217377817475695
1108.3415373835196,4.080739121579645,67.70819804380886,76487.17066051,26.394808539959705,876.7307911664078,1703.150228186413,0.1582844434907749,0.3176400938112409,0.07997259662510112,28.61888127196637,157.03599543186382,5.234009727744021
1312.933331511717,3.435773799454449,64.85068543015385,89716.15258320847,30.231219839207995,795.6621731435293,1222.6843164141317,0.16427634766766114,0.37680942536892353,0.06900997785003597,22.438977499070788,140.1195447321419,4.670184425922289
1342.3920819074701,3.27896266353505,63.853105304715726,91517.62355422533,21.29505512895297,914.346895320271,1652.0938658173038,0.16708951556639665,0.29776951109945626,0.0776813138500589,24.422021325383618,178.03277148097396,5.933832273460862
1508.0898832167786,3.680670996614581,66.5026780828496,85083.80745615833,25.476152312572232,785.5183457128721,1503.2513303962205,0.17673409168727627,0.3346377441624476,0.07208745177675455,22.473067706778078,159.16909686662638,5.305105998564657
1180.101327022357,3.6150785943008716,68.13023958820273,84765.52801512757,28.59739179085252,651.6692819833993,1427.6365965506698,0.14758362254320467,0.2932805373615635,0.0622778010118608,28.188141647337332,125.69637869018814,4.189460301743971
1195.3562761183543,2.26174962713883,64.7588110061335,79862.62083092668,33.34662842146317,809.0532188573268,1873.4564612771946,0.17805043751171604,0.3144693408691689,0.07817555952285606,24.755152096746567,160.10073875082696,5.336157622565063
1228.6302528903439,4.938867135244809,67.91617092171221,67891.0007152736,28.610912660123663,1083.5236904557983,1443.9258942263418,0.14190709734233609,0.30912492434011585,0.06913058281882783,27.877349105907697,167.19509529200195,5.572612526082425
1125.4682189206821,4.3622132685145445,66.22943891633669,99118.65740808591,19.474478966890373,728.0759936718326,1392.813771489205,0.13953017453414893,0.3385299264781791,0.07217748889679494,24.764955887456026,142.89028002947043,4.762533033382249
1095.300532060327,4.149202574071485,65.82382252065467,63527.64864781167,23.96606746450469,613.8777789361654,1518.0228493774357,0.17875880257975257,0.31674680581478176,0.07568932373818761,22.130684642294792,141.3652643683939,4.711704261398569
1230.7890586923822,3.3739692307944624,65.49543018547577,79907.73516773162,24.36659225472324,919.4961365926085,1449.8702405924425,0.151397846759849,0.30606000310329096,0.07904364502183303,24.226985863184858,168.5261451816229,5.616976418903491
1142.0228351544906,3.1723072794712452,63.496970272512286,77137.89514935506,24.85232776086162,792.6057674045041,1667.9798109725284,0.17330466976231032,0.30064965220243056,0.07387959192238781,28.804752477194103,150.74923987952806,5.024472165184671
1307.0010897929017,3.198320252423222,65.2859470689116,86617.39513219413,35.3209992743641,750.1302717787012,1210.5191374537137,0.17187813991159145,0.34633852922980124,0.09384567595676499,27.515185926304742,153.77819131898266,5.125427116661692
1217.4552299492332,1.7800338500935562,69.30836329302205,85461.23426995573,17.987614104922322,805.1701512858072,1646.8479361324908,0.16629754681199654,0.29125071051676676,0.091964888358793,25.069653835092787,161.44609255572533,5.380998264882325
1391.4246682252135,3.1281790987431783,62.929508773779816,82750.06568059782,23.69157083594166,1054.0748672359161,1513.466572557983,0.14692265792226955,0.316074171903912,0.07409622544357665,24.054828169297146,187.5481929009038,6.250981269387124
1320.8386246641287,3.377158964537635,70.41822912724635,67732.45330395848,26.204021256179637,719.530256900088,1704.185808940285,0.155125912005256,0.31304404724246027,0.07894691275221558,22.86374497290901,158.4284160342901,5.280419106422889
1175.2988664520567,3.4543426839770204,63.00494730552413,73765.15739803878,19.647473083419335,699.0275525960258,1467.7340464653616,0.17416902524237404,0.31705923974768796,0.08227779423830978,22.62553727376975,157.24009475352776,5.24081235813508
1391.164055686652,2.8205045215823357,65.51458592762373,68679.09810205664,26.083345778314225,823.4576712038778,1185.6992740738692,0.14172194138266028,0.3317424374281015,0.07221093040111162,22.790379414111086,155.52747959718914,5.183730894974314
1374.6973878295425,3.0761955536112424,67.13979120078496,95898.91348210767,20.175155002764434,795.9435634982719,1690.3670819400047,0.15841787239007857,0.351842580888988,0.08275633257789554,25.162883308859925,162.40818377716406,5.413064765292877
1200.9315579350396,3.4044356003714613,68.88078282520901,70110.70307302683,32.20053402547017,675.2794769935534,1331.6852438662395,0.14466621556215803,0.2845705787390148,0.07834197471848749,26.1244424105825,143.88221949069,4.795594375624698
1166.4562701532682,2.999534570773446,63.47288881454853,94876.93250619699,23.21712224364811,842.8389102630283,1539.885602032227,0.14196334400136554,0.33546143235497466,0.06498513422577756,23.849709274484823,150.4427752245647,5.014257698234742
1312.6828077428947,4.485166427750361,63.442758606249974,69495.77474219259,26.62574089676211,840.2222532538442,1739.929238590325,0.155786030025833,0.2824341416478701,0.07433653597775607,29.112282772810495,180.55312259849475,6.01783557620783
1100.6976396182529,3.5640664252703056,67.27799698006275,89501.6322839447,28.03627129148167,853.5495100094647,1825.7099419330762,0.15084067626621273,0.24915877701619454,0.07210955586463416,24.831160755757132,170.9437675605771,5.6975557727940345
1130.2361864393638,1.5817751051187041,64.95890281433316,81552.89019445723,23.742505605618952,777.6299931357112,1415.647704571117,0.17495535988367045,0.24999298018440533,0.08809373926226545,25.503240777469955,158.74203770809066,5.290872116810661
984.5885650835417,1.84959587781012,67.38157232611351,88397.43678674637,24.371695414689242,734.5053071972679,1743.9864065286415,0.15766648013345086,0.353027189449303,0.07995038540246048,25.183258169912378,134.25998234071736,4.474885211416109
1364.628672414323,3.5276214563770028,68.7189928643436,82889.39412486742,26.45169826944759,747.9658665912511,1698.8751750786037,0.16989574633239812,0.34720223991310656,0.07200209466244831,26.616445685429834,143.73712960111754,4.790758529605248
1304.8072201322132,2.9718650624679865,62.54108695698392,86401.09319408677,31.45822103229935,975.5260387814873,1824.057467735236,0.1655712444733385,0.3040898789633928,0.0814299866503666,28.205940870720482,186.86886302970922,6.228339204780208
1323.1299915896398,3.9399512485200803,68.94543741014641,85325.16713455976,25.673781164624618,862.2936802885262,1726.3886295960494,0.18694489623106328,0.33043478755741845,0.07868098883969092,27.23731812133812,154.19364083277867,5.139274048956513
1361.2313841094515,2.45306395367933,61.776842686838954,74427.38997571563,26.18283573325565,772.0733562668236,1290.3826251201845,0.14907957178912168,0.2834703074098644,0.0784937672850598,25.074761325363934,168.01913258083073,5.600077688919088
1224.9241431922983,1.769427724584038,69.53617596353327,92791.57673294414,27.68940907960892,857.0070021848826,1849.9183627948992,0.17230141427424323,0.3385104387902627,0.07269405255504643,28.2458007565817,136.03835961023245,4.5341585258090475
1265.1458689933067,2.92738654123436,70.79049121375738,83115.59546148358,25.318524935691286,755.1995480538411,1200.0280571485848,0.14620718543792433,0.376646244774485,0.08300925685145785,24.57574004282677,135.58189087348495,4.518944422813253
1100.7216381139228,3.64075341830562,67.53315683593513,72714.84545168527,29.864882023558984,995.5923027273218,1473.0150301679043,0.17804526501413193,0.36031955395715287,0.08800988777438713,21.920873999082364,160.48025157022823,5.348806784835707
1086.4226408980403,4.55513387816443,71.02805262315825,75647.16026088668,16.107656004150556,912.1557031846908,1497.03935662405,0.1789594700471769,0.3293730788944321,0.07969880892767904,22.575439442821686,146.05936749407113,4.868158718577391
