solar_cf,wind_cf,price
0.075,0.024,125.8
0.072,0.035,125.8
0.049,0.046,125.8
0.03,0.062,125.8
0.017,0.093,125.8
0.003,0.153,125.8
0.0,0.264,125.8
0.0,0.347,125.8
0.0,0.325,125.8
0.0,0.223,125.8
0.0,0.184,125.8
0.0,0.216,125.8
0.0,0.185,125.8
0.0,0.148,125.8
0.0,0.141,125.8
0.0,0.152,125.8
0.0,0.283,125.8
0.0,0.442,125.8
0.0,0.502,125.8
0.0,0.494,125.8
0.0,0.441,125.8
0.0,0.352,125.8
0.012,0.217,125.8
0.069,0.116,125.8
0.141,0.147,125.8
0.24,0.207,125.8
0.419,0.251,125.8
0.556,0.268,125.8
0.514,0.206,125.8
0.35,0.218,125.8
0.097,0.343,125.8
0.0,0.355,125.8
0.0,0.367,125.8
0.0,0.382,125.8
0.0,0.382,125.8
0.0,0.355,125.8
0.0,0.264,125.8
0.0,0.227,125.8
0.0,0.229,125.8
0.0,0.218,125.8
0.0,0.178,125.8
0.0,0.115,125.8
0.0,0.086,125.8
0.0,0.101,125.8
0.0,0.151,125.8
0.0,0.214,125.8
0.071,0.236,125.8
0.283,0.259,125.8
0.476,0.264,125.8
0.565,0.236,125.8
0.654,0.381,125.8
0.664,0.388,125.8
0.571,0.24,125.8
0.397,0.093,125.8
0.134,0.054,125.8
