solar_cf,wind_cf,price
0.0,0.063,111.9
0.0,0.104,111.9
0.0,0.279,111.9
0.0,0.455,111.9
0.0,0.525,111.9
0.0,0.518,111.9
0.0,0.471,111.9
0.0,0.412,111.9
0.0,0.392,111.9
0.18,0.373,111.9
0.417,0.266,111.9
0.588,0.381,111.9
0.69,0.479,111.9
0.733,0.489,111.9
0.719,0.448,111.9
0.648,0.379,111.9
0.513,0.283,111.9
0.303,0.179,111.9
0.03,0.111,111.9
0.0,0.091,111.9
0.0,0.077,111.9
0.0,0.046,111.9
0.0,0.019,111.9
0.0,0.005,111.9
0.0,0.007,111.9
0.0,0.037,111.9
0.0,0.089,111.9
0.0,0.146,111.9
0.0,0.189,111.9
0.0,0.193,111.9
0.0,0.189,111.9
0.0,0.195,111.9
0.0,0.209,111.9
0.009,0.216,111.9
0.057,0.181,111.9
0.172,0.144,111.9
0.318,0.159,111.9
0.325,0.159,111.9
0.264,0.155,111.9
0.209,0.148,111.9
0.167,0.14,111.9
0.083,0.133,111.9
0.009,0.132,111.9
0.0,0.153,111.9
0.0,0.179,111.9
0.0,0.201,111.9
0.0,0.195,111.9
0.0,0.162,111.9
0.0,0.133,111.9
0.0,0.129,111.9
0.0,0.141,111.9
0.0,0.177,111.9
0.0,0.211,111.9
0.0,0.21,111.9
0.0,0.201,111.9
0.0,0.212,111.9
0.0,0.273,111.9
0.037,0.348,111.9
0.154,0.412,111.9
0.303,0.517,111.9
0.493,0.586,111.9
0.686,0.602,111.9
0.647,0.619,111.9
0.562,0.646,111.9
0.397,0.646,111.9
0.193,0.635,111.9
0.028,0.624,111.9
0.0,0.676,111.9
0.0,0.718,111.9
0.0,0.71,111.9
0.0,0.716,111.9
0.0,0.763,111.9
0.0,0.814,111.9
0.0,0.86,111.9
0.0,0.881,111.9
0.0,0.881,111.9
0.0,0.857,111.9
0.0,0.755,111.9
0.0,0.602,111.9
0.0,0.395,111.9
0.0,0.192,111.9
0.039,0.102,111.9
0.156,0.093,111.9
0.294,0.158,111.9
0.491,0.191,111.9
0.624,0.2,111.9
0.635,0.195,111.9
0.561,0.191,111.9
0.415,0.178,111.9
0.184,0.155,111.9
0.027,0.118,111.9
0.0,0.105,111.9
0.0,0.123,111.9
0.0,0.228,111.9
0.0,0.482,111.9
0.0,0.675,111.9
0.0,0.699,111.9
0.0,0.694,111.9
0.0,0.724,111.9
0.0,0.744,111.9
0.0,0.785,111.9
0.0,0.849,111.9
0.0,0.885,111.9
0.0,0.9,111.9
0.0,0.893,111.9
0.1,0.849,111.9
0.422,0.801,111.9
0.618,0.719,111.9
0.731,0.516,111.9
0.779,0.372,111.9
0.762,0.358,111.9
0.695,0.4,111.9
0.567,0.481,111.9
0.364,0.568,111.9
0.095,0.642,111.9
0.0,0.673,111.9
0.0,0.599,111.9
0.0,0.528,111.9
0.0,0.502,111.9
0.0,0.527,111.9
0.0,0.559,111.9
0.0,0.552,111.9
0.0,0.571,111.9
0.0,0.621,111.9
0.0,0.603,111.9
0.0,0.527,111.9
0.0,0.444,111.9
0.0,0.322,111.9
0.0,0.231,111.9
0.047,0.227,111.9
0.159,0.233,111.9
0.271,0.37,111.9
0.457,0.505,111.9
0.629,0.642,111.9
0.639,0.7,111.9
0.605,0.759,111.9
0.522,0.779,111.9
0.341,0.765,111.9
0.08,0.722,111.9
0.0,0.673,111.9
0.0,0.675,111.9
0.0,0.712,111.9
0.0,0.768,111.9
0.0,0.829,111.9
0.0,0.831,111.9
0.0,0.812,111.9
0.0,0.809,111.9
0.0,0.777,111.9
0.0,0.776,111.9
0.0,0.705,111.9
0.0,0.647,111.9
0.0,0.558,111.9
0.0,0.454,111.9
0.004,0.4,111.9
0.05,0.362,111.9
0.157,0.446,111.9
0.24,0.653,111.9
0.17,0.733,111.9
0.106,0.737,111.9
0.063,0.703,111.9
0.039,0.653,111.9
0.018,0.69,111.9
0.0,0.819,111.9
0.0,0.917,111.9
0.0,0.92,111.9
0.0,0.927,111.9
0.0,0.862,111.9
0.0,0.785,111.9
0.0,0.737,111.9
0.0,0.674,111.9
0.0,0.59,111.9
0.0,0.48,111.9
0.0,0.386,111.9
0.0,0.3,111.9
0.0,0.305,111.9
0.0,0.355,111.9
0.0,0.344,111.9
0.103,0.314,111.9
0.195,0.343,111.9
0.102,0.679,111.9
0.631,0.858,111.9
0.764,0.944,111.9
0.723,0.974,111.9
0.581,0.977,111.9
0.42,0.966,111.9
0.282,0.942,111.9
0.092,0.903,111.9
0.0,0.841,111.9
0.0,0.75,111.9
0.0,0.673,111.9
0.0,0.635,111.9
0.0,0.656,111.9
0.0,0.644,111.9
0.0,0.586,111.9
0.0,0.547,111.9
0.0,0.541,111.9
0.0,0.567,111.9
0.0,0.538,111.9
0.0,0.492,111.9
0.0,0.454,111.9
0.0,0.418,111.9
0.214,0.334,111.9
0.447,0.22,111.9
0.609,0.264,111.9
0.707,0.278,111.9
0.748,0.294,111.9
0.728,0.305,111.9
0.634,0.312,111.9
0.296,0.312,111.9
0.206,0.288,111.9
0.051,0.259,111.9
0.0,0.289,111.9
0.0,0.354,111.9
0.0,0.405,111.9
0.0,0.431,111.9
0.0,0.415,111.9
0.0,0.382,111.9
0.0,0.355,111.9
0.0,0.321,111.9
0.0,0.301,111.9
0.0,0.27,111.9
0.0,0.243,111.9
0.0,0.225,111.9
0.0,0.159,111.9
0.0,0.096,111.9
0.0,0.124,111.9
0.028,0.17,111.9
0.095,0.139,111.9
0.372,0.192,111.9
0.404,0.358,111.9
0.355,0.526,111.9
0.279,0.674,111.9
0.196,0.737,111.9
0.099,0.742,111.9
0.024,0.837,111.9
0.0,0.946,111.9
0.0,0.975,111.9
0.0,0.978,111.9
0.0,0.971,111.9
0.0,0.951,111.9
0.0,0.927,111.9
0.0,0.895,111.9
0.0,0.839,111.9
0.0,0.782,111.9
0.0,0.731,111.9
0.0,0.732,111.9
0.0,0.736,111.9
0.0,0.698,111.9
0.0,0.679,111.9
0.149,0.663,111.9
0.439,0.599,111.9
0.613,0.504,111.9
0.715,0.325,111.9
0.754,0.167,111.9
0.74,0.061,111.9
0.668,0.015,111.9
0.49,0.037,111.9
0.189,0.097,111.9
0.032,0.182,111.9
0.0,0.26,111.9
0.0,0.346,111.9
0.0,0.428,111.9
0.0,0.469,111.9
0.0,0.507,111.9
0.0,0.573,111.9
0.0,0.668,111.9
0.0,0.689,111.9
0.0,0.666,111.9
0.0,0.566,111.9
0.0,0.461,111.9
0.0,0.466,111.9
0.0,0.519,111.9
0.0,0.525,111.9
0.011,0.533,111.9
0.046,0.556,111.9
0.107,0.574,111.9
0.118,0.597,111.9
0.1,0.622,111.9
0.076,0.635,111.9
0.067,0.651,111.9
0.057,0.653,111.9
0.03,0.628,111.9
0.003,0.583,111.9
0.0,0.53,111.9
0.0,0.481,111.9
